fe_id,fname,score
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@495f20c63b6f5edd0cd6d3f213b934ff,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@f7c421a359a2a2b6d399a3824cdfc9d1,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@90d1eb5c06bbe88e523194afd4b30f80,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@31e8bc0ab1549d08889d1bb80c65de47,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@d3f74c766a8560ea99ca6ed8d72f954b,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@47dd497639adec884f8e171c79f947ba,0,0.011382113821138212
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@8facef1015fc5e7d0e1705561023ae97,0,0.01078582434514638
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@1902a5d01264ec9c8f1ba102ec0c387c,0,0.01078582434514638
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@486f51d1ec192f8fb6456d707ad9eedf,0,0.01078582434514638
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@76fe30b69f1feecd61f5f13de0760e94,0,0.01078582434514638
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@55cb82feb643f1faad42e91e0177fd91,0,0.01078582434514638
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@cb180e894142e914d3d4a0d210a8746c,0,0.01078582434514638
c.w.n.u.f.c.lineFEs.IsFirstNumericLineInCellFE@2ac0696a678a7e0cde27724ace8045eb,0,0.010710259301014656
c.w.n.u.f.cell.lineFEs.IsLastNumericLineInCellFE@facf2d4d458d3909a1c0f4ed918f2419,0,0.010710259301014656
c.w.n.uima.fe.cell.columnFEs.ColumnNumberFE@0dbb80019c9fae246cac5f0bcbe690b8,0,0.01056338028169014
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@57aa116337abd2ba53592f247e27d9ee,0,0.009853249475890986
c.w.n.u.fe.cell.rowFEs.CellTotalColumnsInRowFE@286a4b169080a223c3d8cf51c6663b14,0,0.00933609958506224
c.w.v.s.nlp.component.fe.PositionInCoveringFE@487e6a77c3ab8865224405924183e413,0,0.009259259259259259
c.w.v.s.nlp.component.fe.PositionInCoveringFE@9f4a5720b2b6d6b7dd4e3325e3ab1432,0,0.009069212410501194
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@ee4f551ce6c5f657ca091ffd540c5c93,0,0.008064516129032258
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@d46eed26dd6787fdd23adc9b9b9f4284,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@9af70cf00d3be327ac4941da9083008a,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@9187bec9c96d34947a5f971e8957fdc6,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@8f4875174e8b1d703110f3184ab9f24d,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@4ecf876c859056c19088377bb55fbbcd,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@f64272d86ee9c8d955d462b0259c9643,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c2b33090f908a63a4fc721d5a399437d,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@0c96c86cc6ed1d55d7cb34420065af57,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@4a765ade01449bc9f4f2b409f8473e7b,0,0.0075815011372251705
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@2941f2eee08a991c558352660ec1490b,0,0.007526881720430108
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@f0629e2895630c94b312f5b0903bfeac,0,0.007526881720430108
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@d4429d6909091a8099fa6fbbd3717985,0,0.007526881720430108
c.w.n.u.f.cell.columnFEs.CellColumnNumToLastFE@f37c1187ed3be0f3d59a21587b8f2b51,0,0.006688963210702341
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@3fb8a92ade8504def5d9ad4fa111e918,0,0.0063025210084033615
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@8eca25bf6dc7e9bc5833daac63bec600,0,0.0063025210084033615
c.w.n.u.f.c.columnFEs.CellColumnNumToLastPortionFE@73c83d5e08156b8cef5a21380a5ecf91,0,0.005050505050505051
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@851037ff4804d7b608ed7e1cd5b876b8,0,0.003979739507959479
c.w.n.u.f.c.columnFEs.AreAllCellsSameInColumnFE@d677b532d978b1b907ac3447e12ef417,0,0.0025737014506317267
c.w.v.nlp.uima.fe.cell.row.CellIsLastRowFE@0a1555bdde7ee8b935ddd22926a3b71a,0,0.0025587345894394044
c.w.v.s.nlp.component.fe.PositionInCoveringFE@a1e555780cb50cbe94f9539efbe49c7e,0,0.0025587345894394044
c.w.v.s.nlp.component.fe.PositionInCoveringFE@80de5db35daf0df0673fc058b3684345,0,0.0025587345894394044
c.w.v.s.nlp.component.fe.PositionInCoveringFE@4cb9d636b84c8149e8dabf59532ef288,0,0.0025587345894394044
c.w.v.s.nlp.component.fe.PositionInCoveringFE@cb9412922d688d05d4dc22f5c1910ad4,0,0.0025587345894394044
c.w.n.uima.fe.cell.rowFEs.CellRowNumToLastFE@0258e86a210ed22afcc0637eff780b38,0,0.0025587345894394044
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@99f706f01d0f7ab8c908a583ac3bd469,0,0.0014705882352941176
c.w.n.u.f.c.c.PercentageOfTokensInCellNotInNerFE@e4c3d41495190440501cbfc32f337a7f,0,9.372071227741331E-4
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@3646e95cacd0bfe7d4637f7a58412175,0,4.901960784313725E-4
c.w.nlp.uima.fe.ElementTypeRegexFE@5fa99a1c7b90a8fbb7bbabe77a6982ab,0,0.0
c.w.nlp.uima.fe.ElementTypeRegexFE@94c6302a3a5cbd41378db86c50b4694e,0,0.0
c.w.n.u.fe.cell.charFEs.CharSeparatorPatternFE@d24d43c811a5532d5cb304fb8089950d,0,0.0
c.w.n.u.fe.cell.typeFEs.CellTypeNumberOnlyFE@329fa70ea58e7122fbf2b215801cf804,0,0.0
c.w.n.u.fe.cell.rowFEs.CellIsLastColumnEmptyFE@04fe4592adc47497be213f92086be03f,0,0.0
c.w.n.u.f.ner.PreviousBlockSameLineCoveredNersFE@f21e2888afe02f7a17d5d72065087a6c,0,0.0
c.w.n.u.f.c.t.CellTypeFirstTokenCapitalizedFE@4ae3da94328017801e81555c4517a2bd,0,0.0
c.w.n.u.f.c.lineFEs.IsLargestNumericLineInCellFE@a7a0898c5f9afc2fbf7d7b706b110418,0,0.0
c.w.n.u.f.c.c.PreviousCellSameLineCoveredTokensFE@240a99fe8bce684342c501a3f464d2f1,0,0.0
c.w.n.u.f.cell.cellFEs.NumericLineCountInCellFE@041a0f4fc8a6779b5c6c7f15e63f735d,0,0.0
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@8d2e3f294d5057d00d64e14aa67e2eaf,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeCapitalizationOnlyFE@858829891432aae1b55850869cd31d2f,0,0.0
c.w.n.u.f.c.rowFEs.CellColNumLessThanUpperRowFE@e4025eacaa99faa1a25abfc59e96c38d,0,0.0
c.w.n.u.f.cell.typeFEs.CellTypeSpecialCharOnlyFE@860a457457bf6087a4d5bf0d5046016a,0,0.0
c.w.n.u.fe.cell.charFEs.CharSeparatorPatternFE@88298bc5e0d5ee4ce329dad41fd0cbc1,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeAbbreviationOnlyFE@3774afaab2865bd94f17194e0b6a1fc4,0,0.0
